Main_Atlas_Number,Main_Display_Name,Location_X,Location_Y,Density,Density_trans,Location_Current_County,Location_Historic_County,Location_Current_Parish
2051,"Quoit's Wood, Pembrokeshire",-549679,6740603,1.2679798450787428e-12,-3.8025988603514485,Pembrokeshire,Pembrokeshire,Hundleton
2052,"Bowett Wood Camp, Pembrokeshire",-549379,6740341,1.2700016543488003e-12,-3.8025976688577514,Pembrokeshire,Pembrokeshire,Hundleton
2055,"Rudbaxton Rath, Pembrokeshire (Crundale Rath; The Rath)",-548285,6769786,1.3415314506257184e-12,-3.8025563868007874,Pembrokeshire,Pembrokeshire,Rudbaxton
2058,"Lamborough Camp, Pembrokeshire",-541471,6771580,1.4102068551955623e-12,-3.8025182520997776,Pembrokeshire,Pembrokeshire,Wiston
2059,"Knock Scalbart, Argyll & Bute",-622290,7447956,7.753353620526235e-13,-3.8029438582644004,Argyll & Bute,Argyll,Campbeltown
2060,"Islay, Dun Bhoraraig, Argyll & Bute",-723449,7504449,5.09030402407734e-13,-3.8032055899505726,Argyll & Bute,Argyll,Kilchoman
2061,"Islay, Lossit, Argyll & Bute",-724039,7502330,5.041031440502643e-13,-3.8032113044454086,Argyll & Bute,Argyll,Kilchoman
2062,"Islay, Lossit Point, Dun na Faing, Argyll & Bute",-724247,7502797,5.034987152655443e-13,-3.8032120082764225,Argyll & Bute,Argyll,Kilchoman
2063,"Shildon Hill, Northumberland",-216858,7361363,1.6738807771140194e-12,-3.802383448531201,Northumberland,Northumberland,Bywell
2064,"Longwitton, Northumberland",-208593,7399604,2.034785633675548e-12,-3.8022223157219686,Northumberland,Northumberland,Netherwitton
2065,"Fowberry Moor Enclosure, Northumberland",-219142,7468229,2.8054597857603813e-12,-3.8019385915452073,Northumberland,Northumberland,Chatton
2066,"Islay, Rhinns Point, An Dun, Argyll & Bute",-722271,7493384,5.037835990460802e-13,-3.803211676464098,Argyll & Bute,Argyll,Kilchoman
2067,"Islay, Am Burg, Coul, Argyll & Bute",-721725,7517856,5.293072428101352e-13,-3.8031824938622854,Argyll & Bute,Argyll,Kilchoman
2068,"East of Flodden Camp, Northumberland",-235487,7481155,3.1774094920754114e-12,-3.8018220075725946,Northumberland,Northumberland,Ford
2069,"Islay, Ard Fhraoch, Argyll & Bute",-701457,7488885,5.972828096680395e-13,-3.8031095353546562,Argyll & Bute,Argyll,Kildalton And Oa
2070,"Mullaghglass, Galway",-1105649,7094238,3.898648554497211e-13,-3.8033571085763915,Galway,Galway,Mullaghglass
2071,"Islay, The Oa, Dun Mor Ghil, Argyll & Bute",-704869,7483120,5.727382420385299e-13,-3.803135137151901,Argyll & Bute,Argyll,Kildalton And Oa
2074,"Holgan, Pembrokeshire",-534110,6769275,1.4749660449387782e-12,-3.80248352657689,Pembrokeshire,Pembrokeshire,Llawhaden
2075,"Faenor Gaer, Pembrokeshire (Vaenor Gaer; Vaynor Gaer)",-530622,6767643,1.5024057296355416e-12,-3.802469151295363,Pembrokeshire,Pembrokeshire,Llawhaden
2076,"Sunnyside, Pembrokeshire",-532795,6765325,1.4805076852154782e-12,-3.8024806075941906,Pembrokeshire,Pembrokeshire,Llawhaden
2077,"Bush Inn Camp, Robeston Wathen, Pembrokeshire (Castle Rath)",-533397,6765010,1.474858495781097e-12,-3.802483583306846,Pembrokeshire,Pembrokeshire,Llawhaden
2078,"Castle Lake Camp, Pembrokeshire",-542083,6760431,1.389118538390082e-12,-3.8025298137287056,Pembrokeshire,Pembrokeshire,Slebech
2079,"Canaston Wood Camp, Pembrokeshire (Canaston Wood Camp; Cil Foden)",-531341,6762742,1.4880930995577316e-12,-3.802476625111864,Pembrokeshire,Pembrokeshire,Llawhaden
2081,"Llanddewi Gaer, Pembrokeshire (Pen-y-Gaer)",-522429,6766266,1.5642143322775008e-12,-3.8024374658566433,Pembrokeshire,Pembrokeshire,Llanddewi Velfrey
2082,"Castell Meherin West, Pembrokeshire (Castell Mehren West)",-521949,6759356,1.553023004526325e-12,-3.8024431336550717,Pembrokeshire,Pembrokeshire,Lampeter Velfrey
2083,"Castell Meherin East, Pembrokeshire (Castell Mehren East)",-521672,6759302,1.5548581978468576e-12,-3.802442202170109,Pembrokeshire,Pembrokeshire,Lampeter Velfrey
2084,"Blaen Gywddno, Pembrokeshire (Blaengwaith-Noah Camp; Blaengwaith Noah Camp)",-521063,6760295,1.5615380166766214e-12,-3.8024388185382976,Pembrokeshire,Pembrokeshire,Lampeter Velfrey
2085,"Islay, Cnoc Eabriic, Argyll & Bute",-702886,7502187,6.090828507479017e-13,-3.8030975023941473,Argyll & Bute,Argyll,Killarow And Kilmeny
2086,"Freshwater East Camp, Pembrokeshire",-540868,6736806,1.3347695570903823e-12,-3.802560218841505,Pembrokeshire,Pembrokeshire,Lamphey
2087,"Greenala Camp, Pembrokeshire (Greenala Point Fort)",-543460,6733961,1.3019278851430432e-12,-3.8025790368679946,Pembrokeshire,Pembrokeshire,Stackpole
2088,"Skomar Camp, Lydstep, Pembrokeshire (Skomer Camp)",-530943,6736092,1.412045143114169e-12,-3.8025172503162334,Pembrokeshire,Pembrokeshire,Manorbier
2089,"Old Castle Camp, Manorbier, Pembrokeshire (Old Castle Head, Manorbier)",-532348,6734522,1.39514216283176e-12,-3.8025264981615363,Pembrokeshire,Pembrokeshire,Manorbier
2091,"Crowhill Rath, Pembrokeshire",-553849,6767146,1.281517832638416e-12,-3.8025909086743597,Pembrokeshire,Pembrokeshire,Camrose
2092,"Caerau Gaer, Llandewi Velfrey, Pembrokeshire",-523205,6766286,1.558523656383463e-12,-3.802440344124945,Pembrokeshire,Pembrokeshire,Llanddewi Velfrey
2093,"Castell Gwyndy, Pembrokeshire",-520418,6768236,1.5822293868206113e-12,-3.802428404684122,Pembrokeshire,Pembrokeshire,Llanddewi Velfrey
2095,"Denant, Pembrokeshire (Denant Rath)",-558129,6760057,1.2273539728934017e-12,-3.802623104367336,Pembrokeshire,Pembrokeshire,Tiers Cross
2099,"Arnold's Hill, Pembrokeshire",-543811,6764523,1.3794817764391617e-12,-3.8025351401765572,Pembrokeshire,Pembrokeshire,Slebech
2100,"Berry Hill, Pembrokeshire",-536119,6803809,1.446600155832862e-12,-3.802498595856115,Pembrokeshire,Pembrokeshire,Nevern
2101,"Castell Gwyn Ii, Pembrokeshire (Castell Gwyn Uchaf)",-528948,6775079,1.5251499596387602e-12,-3.802457381895595,Pembrokeshire,Pembrokeshire,Llandissilio West
2102,"Berry Slade, Pembrokeshire",-563310,6733506,1.111222532868247e-12,-3.8026958368797286,Pembrokeshire,Pembrokeshire,Castlemartin
2103,"West Angle Bay, Pembrokeshire",-568944,6744178,1.0805441016613393e-12,-3.8027159815109752,Pembrokeshire,Pembrokeshire,Angle
2105,"Stackpole, Pembrokeshire",-545493,6732493,1.2785769393202174e-12,-3.8025926307545146,Pembrokeshire,Pembrokeshire,Stackpole
2109,"Castell Hendre Wen, Pembrokeshire (Castell Hendre-Wen; Castell Bytheg)",-559704,6793411,1.2143206283641312e-12,-3.802631007436587,Pembrokeshire,Pembrokeshire,Scleddau
2110,"Keeston Castle, Pembrokeshire",-562369,6770373,1.1915889863899699e-12,-3.80264494223859,Pembrokeshire,Pembrokeshire,Camrose
2111,"Romans Castle, Pembrokeshire (Ramus Castle)",-562277,6755807,1.1760546132956535e-12,-3.8026545781473495,Pembrokeshire,Pembrokeshire,Walwyn's Castle
2113,"Molleston Back Camp, Pembrokeshire (Molleston Bank; Grove)",-531497,6760907,1.4831661880629508e-12,-3.802479210122666,Pembrokeshire,Pembrokeshire,Templeton
2117,"Islay, Dun Bheolain, Argyll & Bute",-718805,7525245,5.503257459559075e-13,-3.8031592315414464,Argyll & Bute,Argyll,Kilchoman
2118,"Islay, Beinn Sholaraidh, Argyll & Bute",-716825,7529332,5.638226297214013e-13,-3.8031446370909436,Argyll & Bute,Argyll,Kilchoman
2119,"Pen-y-Garn, Carmarthenshire",-452887,6773260,1.8350537657843615e-12,-3.802308610461703,Carmarthenshire,Carmarthenshire,Llanfihangel Aberbythych
2120,"Islay, Alt Nan Ba, Argyll & Bute",-717584,7529230,5.596674633841602e-13,-3.8031491024563517,Argyll & Bute,Argyll,Kilchoman
2122,"Banc y Rhyfel, Carmarthenshire (Dyffryn Camp)",-459010,6785376,1.8527055668612463e-12,-3.8023007125702697,Carmarthenshire,Carmarthenshire,Llanfynydd
2123,"Allt y Ferin, Carmarthenshire",-461862,6779970,1.839626447518227e-12,-3.8023065591641014,Carmarthenshire,Carmarthenshire,Llanegwad
2124,"Dryslwyn Castle, Carmarthenshire",-456568,6775374,1.8366361220616936e-12,-3.8023079001933007,Carmarthenshire,Carmarthenshire,Llangathen
2125,"Islay, Sron Dubh, Argyll & Bute",-686628,7484897,6.565154719078576e-13,-3.803050799812491,Argyll & Bute,Argyll,Kildalton And Oa
2126,"Grongaer, Llangathen, Carmarthenshire (Grongar Hill)",-453492,6777489,1.8443524234774498e-12,-3.802304443045239,Carmarthenshire,Carmarthenshire,Llangathen
2127,"Pen y Gaer, Llanybydder, Carmarthenshire",-462536,6812682,1.8575931084794306e-12,-3.8022985355637067,Carmarthenshire,Carmarthenshire,Llanybydder
2128,"Islay, Beinn a' Chaisteal,, Argyll & Bute",-717233,7529306,5.616089617444071e-13,-3.80314701298656,Argyll & Bute,Argyll,Kilchoman
2129,"y Gaer, Pencarreg, Carmarthenshire (Gelli; Caer Pencarreg)",-451927,6814342,1.8769161068093276e-12,-3.802289969846894,Carmarthenshire,Carmarthenshire,Pencarreg
2130,"Castell Elwyn, Carmarthenshire",-455910,6813299,1.870642807816517e-12,-3.802292743589284,Carmarthenshire,Carmarthenshire,Pencarreg
2131,"Waun-y-Castell, Carmarthenshire (Waen-y-Castell)",-445918,6773763,1.840962878174128e-12,-3.802305960353396,Carmarthenshire,Carmarthenshire,Dyffryn Cennen
2132,"Maes y Castell, Carmarthenshire",-444416,6788030,1.8709431136681946e-12,-3.8022926106527417,Carmarthenshire,Carmarthenshire,Manordeilo and Salem
2133,"Gaer Fawr, Manordeilo, Carmarthenshire (Gaer Fach)",-444213,6788912,1.872427906035414e-12,-3.802291953610022,Carmarthenshire,Carmarthenshire,Manordeilo and Salem
2134,"Tal-y-Fan, Llandeilofawr, Carmarthenshire",-442252,6785281,1.86759733226247e-12,-3.8022940926210937,Carmarthenshire,Carmarthenshire,Manordeilo and Salem
2135,"Dinefwr Castle, Carmarthenshire (Castell Dinefwr; Dynefor Castle; Dinevor Castle)",-447341,6777873,1.849880285541344e-12,-3.802301972937522,Carmarthenshire,Carmarthenshire,Llandeilo
