Main_Atlas_Number,Main_Display_Name,Location_X,Location_Y,Density,Density_trans,Location_Current_County,Location_Historic_County,Location_Current_Parish
3848,"Garvald Mains, East Lothian (Papana Water)",-297017,7542392,3.3912173127802246e-12,-1.9999963169483779,East Lothian,East Lothian,Garvald And Bara
3849,"Park Burn, East Lothian (Dod Law; Newlands)",-299145,7534182,3.4828475620715064e-12,-1.9999962675222374,East Lothian,East Lothian,Garvald And Bara
3850,"Carfrae, East Lothian (Kemple Bank)",-297621,7541469,3.402364875355812e-12,-1.9999963108999064,East Lothian,East Lothian,Garvald And Bara
3851,"Snawdon, East Lothian",-298083,7538438,3.4371498779508013e-12,-1.999996292089603,East Lothian,East Lothian,Garvald And Bara
3852,"Sheriffside, East Lothian",-302029,7538682,3.432562428060598e-12,-1.9999962945648417,East Lothian,East Lothian,Yester
3853,"Pitstone Hill, Buckinghamshire (The Citadel)",-68773,6768442,6.785756287675321e-13,-1.999998352485959,Buckinghamshire,Hertfordshire,Pitstone
3854,"Carfrae, East Lothian",-297987,7542129,3.3947054104496292e-12,-1.9999963150547302,East Lothian,East Lothian,Garvald And Bara
3855,"Sheriffside, East Lothian",-302130,7537751,3.4426758501958024e-12,-1.9999962891101606,East Lothian,East Lothian,Garvald And Bara
3856,"Yester, East Lothian (Yester Castle)",-301913,7536944,3.4516442610605887e-12,-1.9999962842797407,East Lothian,East Lothian,Yester
3857,"Castle Hill, Fort Ii, Kent (Castle Hill Camp)",33228,6651623,3.1761156438583557e-13,-1.9999988728592557,Kent,Kent,Capel
3858,"Snawdon, East Lothian",-296560,7539056,3.4297433154451146e-12,-1.9999962960867637,East Lothian,East Lothian,Garvald And Bara
3859,"Bara, East Lothian",-299574,7541965,3.3966647229769465e-12,-1.999996313991469,East Lothian,East Lothian,Garvald And Bara
3860,"The Chesters, East Lothian",-309765,7540348,3.3987379436827733e-12,-1.9999963128667269,East Lothian,East Lothian,Bolton
3861,"Pens Roundall, East Lothian",-305283,7534857,3.468354192906565e-12,-1.9999962752964182,East Lothian,East Lothian,Yester
3862,"The Hopes, East Lothian",-299236,7531222,3.512687754062288e-12,-1.9999962515668586,East Lothian,East Lothian,Garvald And Bara
3863,"Kingside Rig, East Lothian",-302466,7530138,3.5199049409939293e-12,-1.999996247718059,East Lothian,East Lothian,Garvald And Bara
3864,"Kidlaw, East Lothian (Castle Hill)",-309514,7532254,3.483001233004933e-12,-1.9999962674398957,East Lothian,East Lothian,Yester
3865,"The Castles, East Lothian (Longyester Quarry; Dumbadam Burn)",-306118,7532416,3.4909570621266045e-12,-1.999996263179393,East Lothian,East Lothian,Yester
3866,"Witches Knowe, East Lothian",-308435,7531161,3.4967903917046555e-12,-1.9999962600586145,East Lothian,East Lothian,Yester
3867,"Hare Law, East Lothian (Harelaw)",-303464,7530377,3.516038497002349e-12,-1.9999962497794748,East Lothian,East Lothian,Yester
3868,"Highside Hill, East Lothian",-308545,7531516,3.4930934005929338e-12,-1.9999962620361689,East Lothian,East Lothian,Yester
3869,"White Knowe, East Lothian",-304878,7529578,3.5208019775417124e-12,-1.999996247239961,East Lothian,East Lothian,Yester
3870,"East Linton, East Lothian",-296822,7554473,3.236113570157158e-12,-1.9999964021597756,East Lothian,East Lothian,Prestonkirk
3871,"Stony Ruck, North Yorkshire (Stoney Ruck)",-105077,7265564,1.8508400013304478e-13,-1.9999991395721992,North Yorkshire,Yorkshire,Lockwood
3872,"Drem, The Chesters, East Lothian",-310690,7557381,3.1875353295868794e-12,-1.9999964292659973,East Lothian,East Lothian,Athelstaneford
3873,"Skid Hill, East Lothian",-310795,7554108,3.230429334881687e-12,-1.9999964053209685,East Lothian,East Lothian,Athelstaneford
3874,"Kae Heughs, Barney Mains, East Lothian (Garleton Hills; Kaeheughs)",-308741,7553845,3.2385373351824856e-12,-1.9999964008126834,East Lothian,East Lothian,Haddington
3875,"Hanging Craig, East Lothian (Seaton Law)",-306577,7554657,3.2316376984756116e-12,-1.9999964046487246,East Lothian,East Lothian,Haddington
3876,"Whitelaw Hill, East Lothian",-299106,7545526,3.353914689356563e-12,-1.9999963372607577,East Lothian,East Lothian,Whittingehame
3877,"Whitelaw, East Lothian (Mainshill)",-300349,7547460,3.3298127494118943e-12,-1.999996350445096,East Lothian,East Lothian,Whittingehame
3878,"Boughton Quarry Camp, Kent (Quarry Wood Camp)",58754,6663150,2.594604789405209e-13,-1.9999989812547345,Kent,Kent,Boughton Monchelsea
3879,"West Mains, East Lothian",-298289,7546213,3.345246339677273e-12,-1.9999963419970805,East Lothian,East Lothian,Whittingehame
3880,"Chesters, East Lothian (Chesters Farm)",-299930,7543838,3.3743740218074934e-12,-1.999996326106141,East Lothian,East Lothian,Garvald And Bara
3881,"Barnard Castle, Marwood, County Durham",-218568,7279012,7.611856547366269e-13,-1.9999982550809134,County Durham,County Durham,Marwood
3882,"Bara, East Lothian",-300808,7543836,3.374098439106188e-12,-1.9999963262561662,East Lothian,East Lothian,Garvald And Bara
3883,"Nether Hailes, East Lothian",-301164,7551645,3.2759277337311645e-12,-1.9999963800951759,East Lothian,East Lothian,Haddington
3884,"Begbie, East Lothian",-311814,7543952,3.3518218537227058e-12,-1.9999963384037067,East Lothian,East Lothian,Haddington
3885,"Brier Dykes, County Durham (Briar Dykes)",-231721,7279726,8.228222899792837e-13,-1.9999981858089517,County Durham,County Durham,Hunderthwaite
3886,"Bolton, East Lothian",-310914,7543279,3.3624030487198847e-12,-1.9999963326287078,East Lothian,East Lothian,Bolton
3887,"Woolwich Power Station, Greater London Authority",7481,6709210,4.535502693822392e-13,-1.999998653077182,Greater London Authority,Kent,NA
3888,"St. Andrew's Church, Bishop Aukland, County Durham",-185283,7294558,6.764582762408452e-13,-1.9999983550583278,County Durham,County Durham,Bishop Auckland
3890,"Caesar's Camp, Wimbledon Common, Greater London Authority (Bensbury; Warren Bulwarks; The Rounds)",-26829,6696902,5.45790842948698e-13,-1.9999985224468295,Greater London Authority,Surrey,NA
3891,"West Wickham Common, Greater London Authority",855,6686789,4.5417442046031365e-13,-1.9999986521507198,Greater London Authority,Kent,NA
3892,"Horsenden Hill, Greater London Authority (Horsadun)",-36248,6718536,5.908086461179363e-13,-1.9999984627184433,Greater London Authority,Middlesex,NA
3893,"Earthworks At Old Park, Greater London Authority",-10137,6736072,5.193813231078802e-13,-1.9999985586376956,Greater London Authority,Middlesex,NA
3894,"Uphall Camp, Greater London Authority",8121,6718461,4.568033156277392e-13,-1.9999986482554744,Greater London Authority,Essex,NA
3895,"Holwood Camp, Greater London Authority (Caesar's Camp; Holwood House Hillfort)",4598,6684566,4.406238368504578e-13,-1.9999986724099474,Greater London Authority,Kent,NA
3896,"North Berwick Law, East Lothian",-302091,7568141,3.043055808115017e-12,-1.9999965111286593,East Lothian,East Lothian,North Berwick
3897,"Whalebone Lane North, Greater London Authority",16128,6725217,4.3396334198770434e-13,-1.9999986824821185,Greater London Authority,Essex,NA
3898,"Brownrigg, East Lothian",-302400,7562420,3.127235005209684e-12,-1.9999964632020102,East Lothian,East Lothian,Prestonkirk
3899,"Craig's Quarry, East Lothian",-310690,7566740,3.0572781250649658e-12,-1.9999965029852016,East Lothian,East Lothian,Dirleton
3900,"Kilmurdie, East Lothian",-305133,7566913,3.061107051528577e-12,-1.9999965007960612,East Lothian,East Lothian,Dirleton
3901,"East Fenton, East Lothian",-307778,7563230,3.1120589579248844e-12,-1.9999964717942476,East Lothian,East Lothian,Dirleton
3902,"White Castle, East Lothian",-291637,7540318,3.4090083710794984e-12,-1.9999963072999738,East Lothian,East Lothian,Garvald And Bara
3903,"Friar's Nose, East Lothian (Kilmade Burn)",-282481,7530676,3.4859172613811964e-12,-1.999996265877741,East Lothian,East Lothian,Whittingehame
3904,"St Agnes, Scottish Borders (Whiteadder Water)",-279655,7531018,3.4683898757050154e-12,-1.9999962752772582,Scottish Borders,East Lothian,Stenton
3905,"Pleasants, East Lothian",-283688,7552694,3.2227981342034176e-12,-1.9999964095693104,East Lothian,East Lothian,Spott
3906,"Chesterhall, East Lothian",-277686,7554890,3.157672922895352e-12,-1.9999964460315574,East Lothian,East Lothian,Dunbar
3907,"Doon Hill, East Lothian",-279281,7552778,3.197794974318719e-12,-1.9999964235240952,East Lothian,East Lothian,Spott
3908,"Easter Broomhouse, East Lothian",-280026,7554279,3.181007964332645e-12,-1.9999964329239064,East Lothian,East Lothian,Spott
3909,"Bowerhouse, East Lothian",-282655,7555005,3.185114347550029e-12,-1.9999964306222684,East Lothian,East Lothian,Dunbar
3910,"Doon Hill, East Lothian",-279042,7553018,3.1929575750859593e-12,-1.9999964262302397,East Lothian,East Lothian,Spott
3911,"Dunbar, Castle Park, East Lothian (Bayswell Road, Swimming Pool Development)",-280305,7559437,3.1075230981318258e-12,-1.9999964743663843,East Lothian,East Lothian,Dunbar
3912,"Belton House, East Lothian",-285743,7555626,3.1906968578520385e-12,-1.9999964274956359,East Lothian,East Lothian,Dunbar
3913,"The Chesters, Spott, East Lothian",-283448,7549910,3.2599036827165357e-12,-1.9999963889593286,East Lothian,East Lothian,Spott
3914,"Spott Dod, East Lothian",-282565,7550878,3.242400393263572e-12,-1.999996398666695,East Lothian,East Lothian,Spott
3915,"Pinkerton, East Lothian",-276865,7550596,3.212708882924048e-12,-1.9999964151937943,East Lothian,East Lothian,Dunbar
3916,"Spott Mill, East Lothian",-284475,7550467,3.2570666430093465e-12,-1.9999963905309848,East Lothian,East Lothian,Spott
3917,"Bell Craig, East Lothian (Bell Craig, Spott)",-280859,7550014,3.2452054902896944e-12,-1.9999963971092216,East Lothian,East Lothian,Spott
3918,"Whittingehame Castle, East Lothian (Whittingehame Tower)",-294074,7548138,3.3168136042420814e-12,-1.99999635757575,East Lothian,East Lothian,Whittingehame
3919,"Shooters Hill, Greater London Authority",7679,6704864,4.499119234289766e-13,-1.9999986584905167,Greater London Authority,Kent,NA
3920,"Birks Plantation, East Lothian",-293685,7545934,3.3443019285280256e-12,-1.9999963425134704,East Lothian,East Lothian,Whittingehame
3921,"Auldhame, East Lothian (Seacliff Harbour; Seacliffe)",-293964,7569165,3.0161538212917283e-12,-1.9999965265844928,East Lothian,East Lothian,Whitekirk And Tyninghame
3922,"Hobbs Hill, Buckinghamshire",-88961,6751843,7.540051516325018e-13,-1.9999982633305995,Buckinghamshire,Buckinghamshire,Great and Little Kimble cum Marsh
3923,"Pinkerton Hill, East Lothian (Meikle Pinkerton)",-275985,7552022,3.186794869666939e-12,-1.9999964296807595,East Lothian,East Lothian,Dunbar
3924,"Thorntonloch, East Lothian (Thornton Burn)",-267192,7550302,3.1370455524181507e-12,-1.9999964576586542,East Lothian,East Lothian,Innerwick
3925,"Glen Cottage, East Lothian (Dryburn)",-275474,7550587,3.2031425487216524e-12,-1.999996420534929,East Lothian,East Lothian,Dunbar
3926,"Glen Cottage, East Lothian (Dryburn)",-275302,7550937,3.1970529363448597e-12,-1.9999964239390742,East Lothian,East Lothian,Dunbar
3927,"Blackcastle Hill, East Lothian",-273993,7546062,3.2533650390833116e-12,-1.9999963925826196,East Lothian,East Lothian,Innerwick
3928,"Innerwick Castle, East Lothian",-270102,7549640,3.1732263704247717e-12,-1.9999964372895878,East Lothian,East Lothian,Innerwick
3929,"Glen Cottage, East Lothian (Dry Burn)",-276289,7550560,3.209265276844418e-12,-1.9999964171155324,East Lothian,East Lothian,Dunbar
3930,"Branxton Cottage, East Lothian (Black Castle Cottage)",-270324,7547220,3.208077172434806e-12,-1.999996417778805,East Lothian,East Lothian,Innerwick
3931,"Harp Law, East Lothian",-267595,7549013,3.1587337343149773e-12,-1.9999964454346346,East Lothian,East Lothian,Innerwick
3932,"Traprain Law, East Lothian (Dumpender Law)",-297708,7551155,3.2815365047566017e-12,-1.9999963769976512,East Lothian,East Lothian,Prestonkirk
3933,"Hadley Wood, Greater London Authority",-19561,6738853,5.480834130807274e-13,-1.9999985193468832,Greater London Authority,Middlesex,NA
3934,"Carfrae, Scottish Borders (Carfraegate)",-311933,7515274,3.608152433280847e-12,-1.999996200972528,Scottish Borders,Berwickshire,Channelkirk
3935,"Damerham, Hampshire",-208247,6612177,9.62031475484502e-13,-1.9999980383359355,Hampshire,Hampshire and Isle of Wight,Damerham
3936,"Headshaw, Scottish Borders",-313432,7516768,3.5918418716817787e-12,-1.9999962095689576,Scottish Borders,Berwickshire,Channelkirk
3937,"Kirktonhill, Scottish Borders",-316806,7514646,3.587355403856877e-12,-1.9999962119369572,Scottish Borders,Berwickshire,Channelkirk
3938,"Worlebury Camp, North Somerset",-332470,6684752,1.4514471939476903e-12,-1.9999975904795548,North Somerset,Somerset,Weston-super-Mare
3939,"Wain's Hill, North Somerset",-320295,6698004,1.4950625838528502e-12,-1.9999975545449635,North Somerset,Somerset,Clevedon
3940,"Cadbury Hill Camp, Congresbury, North Somerset (Cadbury, Congresbury; Cadcong)",-312131,6688897,1.4495844384873535e-12,-1.999997592026214,North Somerset,Somerset,Congresbury
3941,"Overhowden, Scottish Borders",-314026,7510679,3.6241246817287605e-12,-1.9999961925732146,Scottish Borders,Berwickshire,Channelkirk
3942,"Norsey Wood, Essex",48465,6733887,3.3104010436716863e-13,-1.9999988492783058,Essex,Essex,Billericay
3943,"Camulodunum, Essex",97109,6779067,1.9042414951635065e-13,-1.999999127247688,Essex,Essex,Colchester
3944,"Skitt's Hill Camp, Essex (Braintree; Mount House)",61689,6778380,2.85285904035653e-13,-1.9999989317567617,Essex,Essex,Braintree
3945,"Hougham Without, Kent",138131,6643494,8.878647377166235e-14,-1.9999994040588158,Kent,Kent,Hougham Without
3946,"Bowerhouse, Scottish Borders (Nether Bowerhouse)",-313169,7508734,3.6379756018791646e-12,-1.9999961853044148,Scottish Borders,Berwickshire,Channelkirk
3947,"Kirktonhill, Scottish Borders",-316563,7514208,3.5912844824314865e-12,-1.9999962098630724,Scottish Borders,Berwickshire,Channelkirk
3948,"Cadbury Castle, South Cadbury, Somerset (South Cadbury; South Cadbury Castle)",-281840,6625540,1.129155498425595e-12,-1.9999978747654261,Somerset,Somerset,South Cadbury
3949,"Huntshaw, Scottish Borders",-298082,7489300,3.735927631277607e-12,-1.9999961342904242,Scottish Borders,Berwickshire,Earlston
3950,"Horton Camp, South Gloucestershire (The Castles)",-260611,6720554,1.4220478170829664e-12,-1.9999976150070717,South Gloucestershire,Gloucestershire,Horton
3951,"Camp Hill, South Gloucestershire (Rockhampton)",-277803,6733861,1.4919459865339847e-12,-1.9999975570951827,South Gloucestershire,Gloucestershire,Thornbury
3953,"Knole Park Camp, South Gloucestershire",-287606,6718725,1.495684399259104e-12,-1.9999975540364685,South Gloucestershire,Gloucestershire,Almondsbury
3954,"Abbey Camp, Alveston, South Gloucestershire (Little Abbey Camp; Castle Camp)",-279012,6727492,1.4873087372710664e-12,-1.9999975608946416,South Gloucestershire,Gloucestershire,Thornbury
3955,"Elberton Camp, South Gloucestershire (Oldown Settlement)",-285790,6726865,1.506520143314296e-12,-1.999997545192355,South Gloucestershire,Gloucestershire,Aust
3957,"Bloody Acre, South Gloucestershire",-272725,6732040,1.4731890698196235e-12,-1.9999975724999939,South Gloucestershire,Gloucestershire,Cromhall
3958,"Dyrham Camp, South Gloucestershire (Talbot Farm; Barhill Camp; Burrills Camp; Burrell's Camp; Hinton Hillfort)",-264242,6708213,1.4136971043683554e-12,-1.9999976220200972,South Gloucestershire,Gloucestershire,Dyfham and Hinton
3959,"Old Sodbury Camp, South Gloucestershire (Sodbury Camp)",-261160,6717686,1.4201002036472082e-12,-1.9999976166408548,South Gloucestershire,Gloucestershire,Little Sodbury
3960,"Sodbury Camp, Barnhill Quarry, South Gloucestershire",-266950,6719749,1.439998736598791e-12,-1.9999976000010529,South Gloucestershire,Gloucestershire,Yate
3961,"Bury Hill, Winterbourne, South Gloucestershire (Bury Hill, Moorend; Winterbourne Bury Hill)",-278617,6711954,1.4582351071203548e-12,-1.9999975848518827,South Gloucestershire,Gloucestershire,Winterbourne
3962,"Berwick, Bath and NE Somerset (Berewyke; Berewyck,)",-264207,6685547,1.36029416086472e-12,-1.9999976673670148,Bath and NE Somerset,Somerset,Bath
3963,"Little Solsbury Hill Camp, Bath and NE Somerset (Solsbury Hill, Batheaston; Little Solisbury Camp)",-259928,6694068,1.3732708905457555e-12,-1.9999976562671735,Bath and NE Somerset,Somerset,Batheaston
3965,"Highbury Hill, Bath and NE Somerset",-281102,6678072,1.3662705930009691e-12,-1.9999976622484366,Bath and NE Somerset,Somerset,Clutton
3967,"Stantonbury Camp, Bath and NE Somerset",-275170,6687183,1.3865086656259555e-12,-1.9999976449979484,Bath and NE Somerset,Somerset,Marksbury
3968,"Little Down Camp, Bath and NE Somerset",-269404,6695590,1.3984097847850724e-12,-1.9999976349124458,Bath and NE Somerset,Somerset,North Stoke
3969,"South Stoke, Bath and NE Somerset",-261958,6683474,1.3497759378731229e-12,-1.9999976764028422,Bath and NE Somerset,Somerset,South Stoke
3970,"Maes Knoll Camp, Bath and NE Somerset (Maes Knoll Tump; Maesknoll Tump; Maes Tump)",-286713,6690933,1.4192278883174784e-12,-1.9999976173729723,Bath and NE Somerset,Somerset,Norton Malreward
3971,"Burledge, Bath and NE Somerset (Burledge Hill; Burledge Common)",-289574,6678808,1.3813810358204006e-12,-1.9999976493566534,Bath and NE Somerset,Somerset,West Harptree
3972,"Tunley Camp, Bath and NE Somerset",-273445,6679885,1.360085868871853e-12,-1.9999976675456113,Bath and NE Somerset,Somerset,Camerton
3973,"The Castle, Tytherington, South Gloucestershire (Castle Hill; Tytherington Hillfort)",-276791,6726776,1.47948794049302e-12,-1.9999975673159347,South Gloucestershire,Gloucestershire,Tytherington
3974,"Backwell, North Somerset",-303783,6693990,1.4574695699856128e-12,-1.9999975854859122,North Somerset,Somerset,Backwell
3975,"Banwell Camp, North Somerset",-317219,6679335,1.4152660197651606e-12,-1.999997620700927,North Somerset,Somerset,Banwell
3976,"Tap's Combe Camp, North Somerset",-306328,6692408,1.4554287671649502e-12,-1.9999975871769504,North Somerset,Somerset,Brockley
3977,"Burrington Camp, North Somerset",-306160,6679103,1.4032295475549155e-12,-1.9999976308401932,North Somerset,Somerset,Burrington
3978,"Dolebury Camp, North Somerset (Doleburry Warren; Rowbarrow; Dolbury Camp)",-310668,6679328,1.4089433281582147e-12,-1.9999976260216277,North Somerset,Somerset,Churchill
3979,"Dinghurst Camp, North Somerset",-311550,6679639,1.4111497838915027e-12,-1.9999976241634871,North Somerset,Somerset,Churchill
3980,"Cleeve Toot Camp, North Somerset",-308769,6690168,1.4503174303726233e-12,-1.999997591417487,North Somerset,Somerset,Cleeve
3982,"Tinker's Batch, North Somerset (Elborough Hill)",-323435,6678107,1.4150275562367634e-12,-1.9999976209013839,North Somerset,Somerset,Hutton
3983,"Stokeleigh Camp, North Somerset",-293373,6702484,1.4672739574597084e-12,-1.9999975773783147,North Somerset,Somerset,Long Ashton
3984,"Burgh Walls Camp, North Somerset (Burwalls Camp; Bower Walls Camp; Burgh Walls; Bowre Walls; Borough Walls)",-292904,6702022,1.4649866061791782e-12,-1.9999975792673785,North Somerset,Somerset,Long Ashton
3985,"Conygar, North Somerset (Conygar Camp; Portbury)",-303094,6705318,1.4943949316193275e-12,-1.9999975550910596,North Somerset,Somerset,Portbury
